Estacion_Id,Pfb_Fecha,Lod_Latitud_F5,Lod_Longitud_F5,Lod_Cota,Conductividad,18O,2H,d-excess
G001,01-sep-05,5782169,5609931,90.87837886,877,-5.40,-36.00,7.20
G008,22-feb-10,5769784.062,5581365.127,96.32694508,1027,-5.47,-30.39,13.36
G009,23-feb-10,5804182,5595763,160.6476983,,-5.00,-28.64,11.35
G010,22-feb-10,5773259.986,5584639.567,91.85529903,1179,-5.38,-28.45,14.61
G014,15-dic-11,5753988,5613800,42.3082511,1175,-5.34,-28.33,14.38
G020,16-dic-11,5774058.55,5570202.5,97.69923302,3150,-5.15,-28.65,12.51
G020,23-feb-05,5774058.55,5570202.5,97.69923302,2710,-5.00,-37.00,3.00
G020,28-sep-06,5774058.55,5570202.5,97.69923302,2001,-5.00,-34.00,6.00
G020,28-ene-08,5774058.55,5570202.5,97.69923302,2792,-4.80,-30.80,7.60
G020,18-nov-10,5774058.55,5570202.5,97.69923302,,-4.79,-28.66,9.63
G020,07-jun-06,5774058.55,5570202.5,97.69923302,3040,-4.70,-32.00,5.60
G020,04-ago-05,5774058.55,5570202.5,97.69923302,2120,-4.50,-34.00,2.00
G020,05-ago-05,5774058.55,5570202.5,97.69923302,,-4.50,-34.00,2.00
G023,29-oct-09,5761234,5580677,92.64764982,,-5.16,-27.93,13.37
G026,17-ago-06,5741496.59,5603169.02,30.01473905,780,-5.30,-30.00,12.40
G026,23-feb-05,5741496.59,5603169.02,30.01473905,789,-5.10,-35.00,5.80
G026,23-mar-06,5741496.59,5603169.02,30.01473905,775,-5.10,-32.00,8.80
G026,04-ago-05,5741496.59,5603169.02,30.01473905,747,-4.80,-36.00,2.40
G044,23-feb-05,5804903.78,5539171.52,168.1538774,,-5.40,-38.00,5.20
G044,25-feb-05,5804903.78,5539171.52,168.1538774,1255,-5.40,-38.00,5.20
G044,04-ago-05,5804903.78,5539171.52,168.1538774,1215,-5.20,-35.00,6.60
G071,06-dic-05,5817609.84,5602688.73,175.5125703,720,-5.90,-35.00,12.20
G071,07-jun-06,5817609.84,5602688.73,175.5125703,882,-5.90,-34.00,13.20
G071,17-ago-06,5817609.84,5602688.73,175.5125703,870,-5.70,-35.00,10.60
G071,23-feb-05,5817609.84,5602688.73,175.5125703,,-5.40,-36.00,7.20
G071,25-feb-05,5817609.84,5602688.73,175.5125703,753,-5.40,-36.00,7.20
G071,01-sep-05,5817609.84,5602688.73,175.5125703,778,-5.30,-36.00,6.40
G072,25-feb-10,5768072.88,5576700.9,78.3302764,975,-5.65,-31.30,13.88
G072,14-abr-05,5768072.88,5576700.9,78.3302764,791,-5.50,-37.00,7.00
G072,25-ene-07,5768072.88,5576700.9,78.3302764,,-5.40,-33.00,10.20
G072,04-ago-05,5768072.88,5576700.9,78.3302764,823,-5.30,-37.00,5.40
G073,17-ago-06,5742922,5608201,16.31809377,1180,-5.70,-35.00,10.60
G073,22-mar-06,5742922,5608201,16.31809377,980,-5.40,-33.00,10.20
G073,14-sep-06,5742922,5608201,16.31809377,1125,-5.40,-37.00,6.20
G073,19-oct-06,5742922,5608201,16.31809377,1290,-5.30,-33.00,9.40
G073,29-oct-03,5742922,5608201,16.31809377,,-5.26,-30.71,11.41
G073,07-mar-07,5742922,5608201,16.31809377,1282,-5.20,-30.00,11.60
G073,03-jul-07,5742922,5608201,16.31809377,,-5.20,-30.00,11.60
G073,28-ene-08,5742922,5608201,16.31809377,1342,-5.19,-30.43,11.12
G073,25-ene-07,5742922,5608201,16.31809377,1180,-5.10,-32.00,8.80
G073,11-sep-06,5742922,5608201,16.31809377,,-5.00,-33.00,7.00
G073,09-nov-06,5742922,5608201,16.31809377,1160,-5.00,-33.00,7.00
G073,04-ago-05,5742922,5608201,16.31809377,1117,-4.90,-34.00,5.20
G074,14-abr-05,5817581,5560390,183.1789583,724,-5.40,-35.00,8.20
G074,04-ago-05,5817581,5560390,183.1789583,721,-5.20,-36.00,5.60
G075,04-ago-05,5807344.68,5562751.28,157.9369061,952,-5.30,-36.00,6.40
G075,05-ago-05,5807344.68,5562751.28,157.9369061,,-5.30,-36.00,6.40
G075,14-abr-05,5807344.68,5562751.28,157.9369061,1115,-5.20,-38.00,3.60
G076,28-oct-09,5781796.395,5599065.803,91.88205609,1080,-5.02,-27.39,12.79
G076,15-dic-11,5781796.395,5599065.803,91.88205609,1091,-4.91,-27.09,12.16
G077,28-oct-09,5782184.071,5589552.949,100.5008633,865,-5.47,-29.27,14.52
G077,19-may-09,5782184.071,5589552.949,100.5008633,,-5.08,-28.83,11.85
G078,28-oct-09,5780216.179,5586454.662,99.10837718,917,-5.16,-28.11,13.18
G079,28-oct-09,5783847.039,5583371.355,109.3236933,719,-5.07,-29.50,11.09
G080,29-oct-09,5770369.839,5560138.125,124.7530999,682,-5.31,-30.14,12.37
G081,29-oct-09,5771207.659,5560261.115,121.8819436,838,-6.06,-33.93,14.54
G083,29-oct-09,5780559.181,5568561.187,115.4176786,1041,-5.26,-32.40,9.66
G084,16-dic-11,5757530.724,5589371.168,65,923,-5.07,-28.83,11.70
G084,29-oct-09,5757530.724,5589371.168,65,891,-4.57,-26.32,10.25
G085,29-oct-09,5758607.349,5590449.635,85.30278745,793,-4.81,-30.16,8.33
G087,29-oct-09,5759050.071,5592478.513,79.6274005,859,-5.42,-31.43,11.95
G088,23-feb-10,5777218.7,5593988.159,88.66303717,,-4.90,-28.42,10.77
G089,23-feb-10,5737069.798,5607334.743,21.08419828,1112,-5.32,-29.56,12.97
G090,23-feb-10,5773369.993,5603371.162,77.59943693,969,-5.29,-29.19,13.11
G092,23-feb-10,5770911.927,5603617.275,73.79954066,993,-4.84,-27.73,11.02
G093,15-dic-11,5773117.183,5598908.632,80.82782725,946,-5.36,-26.91,15.93
G093,24-feb-10,5773117.183,5598908.632,80.82782725,940,-5.21,-28.50,13.20
G094,27-feb-10,5771428.066,5600589.133,79.02642218,,-5.19,-29.24,12.28
G095,24-feb-10,5768883.351,5600370.248,72.46218243,1181,-5.32,-30.56,12.04
G096,24-feb-10,5764549.828,5599151.868,69.79296726,736,-5.66,-30.77,14.49
G097,24-feb-10,5763874.427,5597628.888,64.26281226,870,-5.71,-31.17,14.48
G098,24-feb-10,5768203.393,5604392.756,64.82497534,1014,-4.30,-23.41,11.02
G099,24-feb-10,5759021.544,5603943.919,55,1059,-5.14,-29.04,12.06
G100,08-mar-11,5774037.897,5596979.667,82.37707237,,-5.10,-29.07,11.70
G101,29-abr-05,5733439.191,5622969.949,33.73503914,572,-5.00,-35.00,5.00
G101,01-may-10,5733439.191,5622969.949,33.73503914,,-4.36,-26.88,8.00
G102,01-sep-05,5789350.13,5610413.88,101.9932766,1025,-4.80,-33.00,5.40
G102,01-may-10,5789350.13,5610413.88,101.9932766,,-4.23,-25.44,8.39
G103,08-mar-11,5777069.57,5610955.78,81.3785643,,-5.50,-28.93,15.09
G104,11-abr-12,5777072.55,5610963.13,81.29975575,,-5.58,-29.95,14.65
G1101,21-oct-17,5752520.616,5650167.378,25.15982907,,-5.76,-33.20,12.88
G1102,12-may-16,5749835.954,5653164.404,22.92733545,1260,3.05,-10.50,-34.90
G1104,12-may-16,5744487.554,5653120.96,15.46175851,1215,-4.98,-29.50,10.34
G1108,13-may-16,5781187.298,5690100.275,70.08622277,868,-5.96,-34.10,13.58
G1112,24-ago-18,5772918.865,5691803.682,32.70761861,880,-5.67,-31.90,13.46
G1112,07-mar-18,5772918.865,5691803.682,32.70761861,1120,-5.53,-32.10,12.14
G1112,18-may-18,5772918.865,5691803.682,32.70761861,1172,-5.30,-32.10,10.30
G1112,13-dic-18,5772918.865,5691803.682,32.70761861,1187,-5.15,-30.80,10.40
G1112,13-may-16,5772918.865,5691803.682,32.70761861,1055,-5.09,-31.30,9.42
G1113,13-may-16,5778583.658,5692090.852,42.38097622,869,-5.60,-31.50,13.30
G1114,13-may-16,5778835.734,5692862.496,42.77159421,908,-5.90,-33.10,14.10
G1115,17-may-16,5781362.934,5632582.423,83.36604639,1204,-5.65,-33.70,11.50
G1116,07-mar-18,5781644.974,5631356.299,84,,-6.00,-34.40,13.60
G1116,17-may-16,5781644.974,5631356.299,84,1269,-5.21,-32.40,9.28
G1117,17-may-16,5782791.969,5630034.237,85.509124,1205,-5.52,-33.20,10.96
G1118,17-may-16,5786206.008,5629859.498,101.0673146,1017,-5.39,-31.70,11.42
G1119,17-may-16,5788791.837,5623624.836,103.8276363,1010,-5.40,-33.00,10.20
G1120,07-jul-16,5786392.416,5690968.088,99.01154985,,-5.22,-31.80,9.96
G1120,06-jul-16,5786392.416,5690968.088,99.01154985,1058,-5.11,-30.60,10.28
G1121,06-jul-16,5782201.119,5684866.533,64.2604294,1036,-5.57,-32.70,11.86
G1122,06-jul-16,5781069.338,5689804.751,69.53280765,813,-5.53,-32.60,11.64
G1123,06-jul-16,5780014.357,5690058.07,57.79486903,1114,-5.54,-31.80,12.52
G1124,06-jul-16,5779736.196,5688352.487,58.87839774,858,-5.34,-32.60,10.12
G1124,24-oct-17,5779736.196,5688352.487,58.87839774,,-5.27,-31.80,10.36
G1125,06-jul-16,5778935.794,5688407.087,52.53311144,826,-6.16,-32.30,16.98
G1126,07-jul-16,5781637.402,5689922.839,70.55163965,983,-6.07,-33.50,15.06
G1126,20-oct-17,5781637.402,5689922.839,70.55163965,,-5.63,-33.20,11.84
G1127,07-jul-16,5781303.076,5688642.309,68.70015553,927,-5.68,-33.10,12.34
G1129,07-jul-16,5777484.708,5687912.889,44.20031218,744,-5.02,-30.40,9.76
G1130,24-feb-18,5779831.69,5710764.92,28,1370,-5.33,-31.50,11.14
G1131,22-ago-16,5788857.332,5690059.353,96.43055417,593,-5.85,-35.00,11.80
G1132,22-ago-16,5790104.141,5688716.638,89.80062374,767,-5.49,-33.20,10.72
G1133,24-ago-18,5774352.145,5688347.198,45.55605355,1042,-5.75,-32.90,13.10
G1133,22-ago-16,5774352.145,5688347.198,45.55605355,924,-5.45,-31.40,12.20
G1133,10-mar-20,5774352.145,5688347.198,45.55605355,,-5.36,-31.40,11.48
G1133,18-may-18,5774352.145,5688347.198,45.55605355,1065,-5.24,-31.20,10.72
G1133,13-dic-18,5774352.145,5688347.198,45.55605355,7.81,-4.78,-29.60,8.64
G1133,10-mar-21,5774352.145,5688347.198,45.55605355,,-3.22,-25.00,0.76
G1135,24-ago-18,5783029.322,5681331.653,67.91313961,1109,-5.84,-33.10,13.62
G1135,19-sep-20,5783029.322,5681331.653,67.91313961,,-5.76,-32.30,13.78
G1135,03-dic-19,5783029.322,5681331.653,67.91313961,7.52,-5.75,-32.70,13.30
G1135,02-sep-16,5783029.322,5681331.653,67.91313961,1001,-5.37,-32.10,10.86
G1135,13-dic-18,5783029.322,5681331.653,67.91313961,7.74,-4.08,-28.50,4.14
G1136,02-sep-16,5782287.364,5681374.012,69.56545574,784,-6.54,-37.80,14.52
G1136,07-mar-18,5782287.364,5681374.012,69.56545574,632,-4.42,-19.40,15.96
G1136,18-may-18,5782287.364,5681374.012,69.56545574,240,-3.79,-19.30,11.02
G1137,07-mar-18,5767891.246,5689831.359,23.40404696,1264,-5.39,-29.10,14.02
G1137,24-ago-18,5767891.246,5689831.359,23.40404696,810,-5.36,-30.60,12.28
G1137,02-sep-16,5767891.246,5689831.359,23.40404696,1107,-5.23,-30.40,11.44
G1137,18-may-18,5767891.246,5689831.359,23.40404696,1227,-5.18,-30.40,11.04
G1137,13-dic-18,5767891.246,5689831.359,23.40404696,7.48,-2.02,-21.90,-5.74
G1138,19-oct-16,5774945.96,5679561.573,49,1005,-5.51,-33.50,10.58
G1139,16-oct-16,5772889.828,5681839.561,47,,-5.94,-32.30,15.22
G114,19-nov-10,5746021.76,5634591.56,24.27438812,,-5.33,-28.08,14.58
G114,06-abr-18,5746021.76,5634591.56,24.27438812,2060,-5.16,-31.70,9.58
G114,29-may-09,5746021.76,5634591.56,24.27438812,,-4.52,-25.91,10.25
G114,29-ene-08,5746021.76,5634591.56,24.27438812,909,-4.35,-22.46,12.31
G1140,19-oct-16,5772008.418,5682893.763,43,1162,-5.48,-31.50,12.34
G1141,18-may-18,5769446.2,5684316.206,34,1326,-5.73,-32.00,13.84
G1141,24-ago-18,5769446.2,5684316.206,34,1293,-5.73,-32.60,13.24
G1141,07-mar-18,5769446.2,5684316.206,34,1348,-5.65,-32.00,13.20
G1141,19-oct-16,5769446.2,5684316.206,34,1260,-5.16,-30.60,10.68
G1141,13-dic-18,5769446.2,5684316.206,34,7.59,-4.11,-28.40,4.48
G1143,19-oct-16,5768357.528,5686051.404,25,1024,-5.51,-30.70,13.38
G1144,19-oct-16,5766442.421,5688545.798,13,997,-5.50,-30.80,13.20
G1145,22-dic-16,5781692,5689920,68.18556925,,-5.34,-33.60,9.12
G1146,22-dic-16,5778493,5692015,44.26896308,,-5.84,-30.10,16.62
G1147,16-may-17,5767367.899,5693296.705,28,1280,-5.48,-33.20,10.64
G1148,24-ago-18,5766783.922,5693691.684,16,1548,-5.91,-32.90,14.38
G1148,18-may-18,5766783.922,5693691.684,16,1513,-5.67,-33.00,12.36
G1148,07-mar-18,5766783.922,5693691.684,16,1570,-5.62,-32.70,12.26
G1148,16-may-17,5766783.922,5693691.684,16,1260,-5.30,-32.40,10.00
G1148,13-dic-18,5766783.922,5693691.684,16,7.75,-0.59,-18.60,-13.88
G1149,16-may-17,5765098.863,5693186.623,11,1450,-5.29,-32.30,10.02
G1150,16-may-17,5765385.281,5692422.5,19,1260,-5.34,-32.80,9.92
G1153,16-may-17,5764132.111,5691406.85,11,,-5.08,-30.70,9.94
G1154,16-may-17,5763892.825,5691999.722,15,1340,-5.29,-31.90,10.42
G1161,07-mar-18,5780007.86,5688427.79,58.79882642,980,-6.00,-34.40,13.60
G1161,24-ago-18,5780007.86,5688427.79,58.79882642,970,-5.97,-34.10,13.66
G1161,18-may-18,5780007.86,5688427.79,58.79882642,981,-5.88,-33.40,13.64
G1161,13-dic-18,5780007.86,5688427.79,58.79882642,8.11,-5.61,-32.80,12.08
G1161,20-oct-17,5780007.86,5688427.79,58.79882642,,-5.52,-33.20,10.96
G1162,21-oct-17,5787111.68,5691545.87,89.21746786,,-5.99,-35.40,12.52
G1163,07-mar-18,5773462.021,5688411.82,44,762,-6.21,-36.40,13.28
G1164,24-ago-18,5788347.978,5688473.51,91,1152,-6.03,-34.10,14.14
G1164,07-mar-18,5788347.978,5688473.51,91,1234,-5.73,-33.50,12.34
G1164,13-dic-18,5788347.978,5688473.51,91,7.2,-5.57,-34.90,9.66
G1164,18-may-18,5788347.978,5688473.51,91,1139,-5.28,-33.50,8.74
G1167,07-mar-18,5789315.6,5691115.23,84.96,,-5.73,-33.50,12.34
G1167,03-dic-19,5789315.6,5691115.23,84.96,,-5.57,-30.60,13.96
G1169,03-dic-19,5777522.31,5693255.47,58.5,8.12,-5.86,-32.70,14.18
G117,29-ene-08,5780346.44,5622374.61,82.13403458,,-4.88,-27.63,11.41
G117,16-nov-10,5780346.44,5622374.61,82.13403458,,-4.81,-28.33,10.15
G117,06-may-08,5780346.44,5622374.61,82.13403458,1063,-4.60,-31.00,5.80
G1170,03-dic-19,5778745.34,5690521.59,47.7,8.23,-5.98,-33.50,14.34
G1171,10-mar-20,5776766.35,5686423.55,50.25,,-6.01,-33.90,14.18
G1171,03-dic-19,5776766.35,5686423.55,50.25,7.85,-5.73,-32.80,13.04
G1171,10-mar-21,5776766.35,5686423.55,50.25,,-5.68,-33.40,12.04
G1171,19-sep-20,5776766.35,5686423.55,50.25,,-5.20,-29.40,12.20
G129,06-dic-05,5821451.886,5596387.737,216.240106,570,-5.90,-35.00,12.20
G1300,31-ago-16,5795458.303,5690788.466,88.332596,,-5.06,-28.30,12.18
G1302,16-nov-16,5795408.462,5690409.519,81.972147,890,-5.58,-32.00,12.66
G1302,16-nov-15,5795408.462,5690409.519,81.972147,,-5.54,-32.40,11.92
G1302,15-nov-16,5795408.462,5690409.519,81.972147,,-5.54,-32.40,11.92
G1303,25-nov-16,5799307.954,5695910.098,87.672261,941,-5.91,-33.70,13.58
G1304,25-nov-16,5794191.095,5697744.079,101.65017,675,-5.55,-32.10,12.30
G1304,26-nov-16,5794191.095,5697744.079,101.65017,,-5.55,-33.70,10.70
G1305,03-jul-18,5802535.745,5673219.435,121.264185,,-5.56,-32.30,12.18
G1305,03-jul-17,5802535.745,5673219.435,121.264185,870,-5.32,-34.00,8.56
G1306,03-jul-18,5892910.876,5676029.945,29.77269,,-5.37,-31.60,11.36
G1306,03-jul-17,5892910.876,5676029.945,29.77269,1100,-5.19,-33.40,8.12
G1307,04-jul-18,5808241.778,5677092.951,121.373099,,-5.49,-30.50,13.42
G1307,04-jul-17,5808241.778,5677092.951,121.373099,1040,-5.17,-33.30,8.06
G1308,03-jul-18,5802440.199,5677213.552,95.672494,,-5.66,-33.20,12.08
G1308,03-jul-17,5802440.199,5677213.552,95.672494,900,-5.22,-34.40,7.36
G1309,04-jul-18,5806018.042,5675504.214,89.213756,,-5.49,-30.60,13.32
G1309,04-jul-17,5806018.042,5675504.214,89.213756,660,-4.85,-31.90,6.90
G1310,26-oct-17,5834908.714,5716486.015,13,2436,-5.00,-28.26,11.73
G1311,26-oct-17,5838251.501,5716540.816,9.302801501,6550,-5.46,-31.16,12.50
G1311,20-oct-17,5838251.501,5716540.816,9.302801501,,-5.15,-31.00,10.20
G1312,26-oct-17,5832161.503,5719905.895,11.21337313,1787,-4.02,-23.45,8.67
G1313,26-oct-17,5829317.302,5725350.955,4.018028152,3900,-5.00,-29.07,10.90
G1314,02-nov-17,5836224.735,5711518.872,20.39463527,2022,-3.77,-23.20,6.96
G1315,02-nov-17,5832538.917,5713240.895,13.87499996,2788,-4.56,-28.00,8.48
G1316,02-nov-17,5833930.492,5723659.526,10.86937448,1797,-4.54,-27.00,9.32
G132,17-ago-06,5797445.412,5615210.279,124.5953537,870,-6.00,-36.00,12.00
G134,09-dic-05,5781413.707,5625484.442,81.99281086,,-6.10,-35.00,13.80
G134,12-dic-05,5781413.707,5625484.442,81.99281086,1140,-6.10,-35.00,13.80
G1341,24-abr-18,5775883.213,5676137.721,55.411747,1469,-5.03,-30.00,10.24
G1341,29-sep-18,5775883.213,5676137.721,55.411747,,-4.96,-29.70,9.98
G1341,19-oct-17,5775883.213,5676137.721,55.411747,,-4.67,-29.80,7.56
G1342,16-feb-17,5775881.296,5676135.178,55.329517,,-5.05,-30.50,9.90
G1342,24-abr-18,5775881.296,5676135.178,55.329517,1278,-4.80,-29.00,9.40
G1343,24-abr-18,5775879.585,5676132.743,55.248411,2855,-5.43,-31.50,11.94
G138,09-dic-05,5792030.207,5619479.523,112.5351864,780,-5.70,-37.00,8.60
G142,09-dic-05,5796058.684,5624201.077,145.5375345,780,-5.80,-36.00,10.40
G147,13-dic-05,5768592.815,5625411.211,57.41480553,1340,-5.20,-34.00,7.60
G150,06-ene-06,5777026.04,5610873.029,80.33090213,880,-5.60,-36.00,8.80
G1500,01-abr-09,5791267.265,5715027.04,10.11,,-4.92,-22.95,16.41
G1507,03-abr-09,5789557.353,5715784.819,16.25,,-3.93,-22.59,8.85
G1515,03-abr-09,5789528.304,5715680.089,18.64,,-4.42,-24.50,10.86
G153,11-ene-06,5758997.261,5622544.108,43.77025937,1257,-4.40,-28.00,7.20
G1533,03-abr-09,5789914.664,5712442.067,20,,-5.23,-27.67,14.17
G1533,22-ene-10,5789914.664,5712442.067,20,1609,-5.23,-27.67,14.17
G1539,08-abr-09,5789693.6,5712095.215,20,,-5.43,-28.73,14.71
G1539,22-ene-10,5789693.6,5712095.215,20,1391,-5.43,-28.73,14.71
G1559,03-abr-09,5791783.592,5712484.758,17.05,,-4.69,-25.16,12.36
G156,24-sep-14,5781196.211,5600618.215,93.52050164,,-8.67,-60.03,9.33
G156,25-ene-07,5781196.211,5600618.215,93.52050164,1090,-5.80,-34.00,12.40
G156,11-ene-06,5781196.211,5600618.215,93.52050164,930,-5.60,-33.00,11.80
G156,06-may-08,5781196.211,5600618.215,93.52050164,720,-5.50,-35.00,9.00
G156,03-may-06,5781196.211,5600618.215,93.52050164,720,-5.40,-34.00,9.20
G156,17-feb-08,5781196.211,5600618.215,93.52050164,,-5.37,-30.08,12.89
G156,23-abr-08,5781196.211,5600618.215,93.52050164,1232,-5.28,-29.00,13.24
G1561,07-abr-09,5788101.247,5713139.552,20.2,,-5.08,-27.44,13.20
G1562,03-abr-09,5788297.709,5712801.216,23.93,,-5.55,-26.34,18.06
G1565,13-abr-09,5790525.573,5711464.674,20,,-5.70,-28.72,16.88
G1565,27-ene-10,5790525.573,5711464.674,20,1406,-5.70,-28.72,16.88
G1566,01-abr-09,5790222.389,5711159.432,21.5,,-4.96,-25.29,14.39
G1569,03-abr-09,5790379.983,5711866.258,18,,-5.19,-28.98,12.54
G1569,28-ene-10,5790379.983,5711866.258,18,1370,-5.19,-28.98,12.54
G157,15-dic-11,5786610.261,5600229.089,100.138637,1119,-5.08,-29.09,11.59
G1570,03-abr-09,5790059.117,5711543.085,20,,-5.57,-30.38,14.18
G1571,03-abr-09,5790411.302,5712477.249,19,,-5.25,-28.27,13.73
G1571,22-ene-10,5790411.302,5712477.249,19,1606,-5.25,-28.27,13.73
G1572,03-abr-09,5793745.828,5713437.009,14.83,,-4.74,-25.96,11.96
G1573,01-abr-09,5795074.153,5710705.664,23.3,,-4.41,-22.93,12.35
G1575,03-abr-09,5797790.521,5711540.396,20.5,,-3.70,-19.51,10.09
G1580,19-mar-09,5786931.786,5713978.078,14.28,,-4.94,-27.08,12.44
G1581,01-abr-09,5786563.955,5713481.285,12,,-5.28,-27.88,14.36
G1585,01-abr-09,5795120.989,5713269.728,16.5,,-4.42,-22.90,12.46
G1586,07-abr-09,5795261.006,5712828.833,18,,-4.60,-23.67,13.13
G1588,01-abr-09,5795973.804,5712750.859,17.86,,-4.52,-23.26,12.90
G1589,13-abr-09,5794326.762,5711835.603,19.46,,-5.00,-26.22,13.78
G1591,13-abr-09,5793751.845,5712686.761,17.98,,-4.69,-24.76,12.76
G1592,13-abr-09,5793460.637,5713116.768,17.2,,-4.73,-24.62,13.22
G1594,13-abr-09,5793534.685,5712209.296,18,,-5.07,-25.63,14.93
G1595,13-abr-09,5793161.663,5712413.556,18.15,,-5.28,-25.40,16.84
G1599,01-abr-09,5796690.304,5712417.004,19.85,,-4.92,-25.95,13.41
G1601,08-abr-09,5797440.418,5712057.24,20.62,,-4.34,-21.88,12.84
G1603,19-mar-09,5797876.966,5711942.06,19.8,,-3.44,-18.18,9.34
G1604,03-abr-09,5798081.101,5712324.784,20.42,,-3.46,-18.16,9.52
G1605,19-mar-09,5798250.832,5711891.944,20,,-3.48,-18.65,9.19
G1606,08-abr-09,5798549.925,5712235.794,20.73,,-4.13,-21.17,11.87
G1607,19-mar-09,5798650.505,5711820.501,21,,-3.83,-21.93,8.71
G1608,08-abr-09,5798970.606,5712150.169,20.0182516,,-4.06,-19.05,13.43
G1609,08-abr-09,5786961.3,5713526.315,12,,-5.31,-27.90,14.58
G1614,19-mar-09,5795744.036,5714394.661,14.18,,-4.41,-22.69,12.59
G1617,08-abr-09,5794991.748,5711893.654,20.96,,-5.18,-24.40,17.04
G1620,19-mar-09,5795821.468,5712186.579,20.38,,-4.30,-22.99,11.41
G1621,19-mar-09,5796115.012,5711755.015,21.06,,-4.57,-24.46,12.10
G1627,19-mar-09,5786042.683,5712657.865,17.54,,-4.88,-25.35,13.69
G1628,19-mar-09,5786261.121,5713026.108,13.86,,-5.28,-27.57,14.67
G1629,07-abr-09,5795935.64,5711271.359,24,,-4.34,-23.04,11.68
G1630,08-abr-09,5796266.744,5710835.367,26.8,,-4.57,-22.54,14.02
G1631,19-mar-09,5796614.254,5710318.634,23.6,,-4.11,-21.75,11.13
G1632,03-abr-09,5796904.941,5709866.412,27.5,,-4.49,-23.29,12.63
G1633,03-abr-09,5788889.075,5713388.7,22.22,,-4.88,-25.75,13.29
G1634,08-abr-09,5789065.262,5713842.323,19.33,,-4.57,-23.96,12.60
G1637,19-mar-09,5794279.234,5710762.803,21.74,,-4.81,-26.97,11.51
G1638,01-abr-09,5793048.986,5711861.662,19.5,,-5.05,-26.79,13.61
G1639,08-abr-09,5793679.063,5711647.329,18.92,,-4.98,-26.59,13.25
G1640,19-mar-09,5793969.759,5711218.542,20.81,,-5.43,-27.24,16.20
G1641,19-mar-09,5788822.869,5710347.159,23.66035642,,-5.02,-25.92,14.24
G1661,03-abr-09,5801348.963,5711277.457,23.1,,-3.92,-20.29,11.07
G1662,19-mar-09,5801713.48,5711203.368,24.2,,-4.39,-21.11,14.01
G1663,01-abr-09,5802070.709,5711130.75,25.1,,-3.69,-18.17,11.35
G1664,03-abr-09,5802445.957,5711018.563,24.82,,-3.65,-18.30,10.90
G1665,03-abr-09,5802870.346,5710932.641,25.2,,-3.51,-18.10,9.98
G1666,03-abr-09,5803294.054,5710848.016,26,,-3.39,-16.12,11.00
G1667,07-abr-09,5803698.462,5710795.485,26.1,,-3.12,-15.20,9.76
G1669,03-abr-09,5806416.625,5710445.723,24.09710785,,-5.31,-26.85,15.63
G1671,03-abr-09,5806196.816,5711116.209,26.36615546,,-5.22,-25.89,15.87
G1672,03-abr-09,5805782.768,5711173.846,24.3,,-4.51,-24.66,11.42
G1673,07-abr-09,5805461.051,5711490.622,22.7,,-4.15,-21.94,11.26
G1674,01-abr-09,5805177.63,5711771.643,22.3,,-3.87,-20.14,10.82
G1675,03-abr-09,5805290.113,5710997.441,21.00220972,,-4.05,-21.20,11.20
G168,12-ene-06,5736235.35,5619181.546,18.48735981,1110,-5.40,-34.00,9.20
G1686,03-abr-09,5800980.272,5709050.968,25.50372863,,-4.43,-19.72,15.72
G1687,03-abr-09,5800627.737,5708695.164,26.86591088,,-3.58,-18.02,10.62
G169,27-ene-06,5746413.03,5614348.799,36.01406646,830,-5.60,-34.00,10.80
G1690,03-abr-09,5799568.946,5707630.76,27.99536827,,-3.64,-18.38,10.74
G1692,08-abr-09,5804718.233,5708157.152,28.78241247,,-4.86,-26.15,12.73
G1693,03-abr-09,5804365.129,5707803.367,28.09414671,,-4.80,-26.93,11.47
G1694,07-abr-09,5804010.757,5707450.286,27.77294196,,-4.21,-22.57,11.11
G1695,03-abr-09,5803657.326,5707098.009,31.34609324,,-3.46,-20.02,7.66
G1696,13-abr-09,5803304.444,5706745.798,30.88524801,,-2.42,-13.02,6.34
G1697,01-abr-09,5802949.266,5706391.864,32.33354874,,-2.91,-13.12,10.16
G1698,03-abr-09,5805924.94,5711641.673,22.73,,-4.91,-25.38,13.90
G1699,03-abr-09,5806393.937,5712780.241,21.64,,-4.96,-25.46,14.22
G1700,03-abr-09,5805825.083,5712245.721,22.04,,-4.68,-25.38,12.06
G1702,03-abr-09,5806340.789,5712058.983,22.36,,-4.90,-25.31,13.89
G1704,01-abr-09,5806689.583,5712409.168,22.36,,-4.77,-25.62,12.54
G1705,03-abr-09,5807031.083,5712751.869,21.06,,-4.69,-25.65,11.87
G1706,19-mar-09,5807427.606,5713151.236,20.9,,-5.03,-26.03,14.21
G1707,01-abr-09,5789287.338,5711972.916,22,,-5.14,-27.99,13.13
G1708,01-abr-09,5788167.456,5711705.7,23.19,,-5.49,-26.33,17.59
G1715,07-abr-09,5790763.356,5705794.214,39.37,,-5.15,-28.23,12.97
G1719,01-abr-09,5791867.116,5704795.451,38.3,,-5.08,-27.56,13.08
G1720,13-abr-09,5791865.212,5705417.998,37.67158446,,-5.62,-28.62,16.34
G1729,13-abr-09,5798009.177,5711259.805,20.62,,-3.04,-15.83,8.49
G1736,13-abr-09,5793069.782,5704827.671,33.37,,-5.18,-30.20,11.24
G1737,13-abr-09,5793476.53,5704387.503,37.8,,-5.84,-29.00,17.72
